,ecg1,ecg2,emg1
323,0.436074725,0.410110759,0.034056554
324,0.422497215,0.450917082,0.063746782
325,0.636125438,0.359174766,0.107390217
326,0.40612512,0.373151213,0.124533235
327,0.490931176,0.447930516,0.111951715
328,0.507698697,0.526076909,0.090851199
329,0.411611139,0.424788383,0.046125585
330,0.41104807,0.410602487,0.067376986
331,0.420914295,0.416405022,0.108999704
332,0.50336132,0.481971833,0.034268983
333,0.411294916,0.429245519,0.061358319
334,0.35410272,0.726290195,0.065288211
335,0.44623538,0.428248096,0.053461496
336,0.55626508,0.51490908,0.057530831
337,0.463787385,0.495608783,0.063724765
338,0.417661224,0.419751849,0.073339143
339,0.419866524,0.418691418,0.106539507
340,0.451111376,0.427626846,0.120935759
341,0.459192471,0.485440193,0.080525213
342,0.417491501,0.388667094,0.09192123
343,0.403241187,0.343878635,0.071549304
344,0.468273565,0.43990554,0.132397659
345,0.527612608,0.526260266,0.068439674
346,0.410772187,0.423757075,0.052049759
347,0.395886158,0.398151693,0.05025027
348,0.397733727,0.399093831,0.059321622
349,0.475737462,0.454581847,0.076923729
350,0.397275936,0.405224254,0.095353833
351,0.62062331,0.694197595,0.099010327
352,0.398414837,0.397553326,0.095570406
353,0.50117645,0.483537076,0.053941211
354,0.454297263,0.456193752,0.070472123
355,0.380817107,0.385164067,0.069446185
356,0.381693801,0.38552348,0.12052975
357,0.396577424,0.398953461,0.109887874
358,0.452681913,0.445388472,0.041854503
359,0.341227275,0.347219422,0.057979895
360,0.322496673,0.350306798,0.085088737
361,0.423794693,0.430663676,0.099343892
362,0.528929952,0.513965091,0.046195064
363,0.423030987,0.412573806,0.07502605
364,0.390440389,0.395097484,0.043213255
365,0.396884103,0.401179881,0.101370469
366,0.437132529,0.462292826,0.087510813
367,0.444149076,0.419123159,0.08766508
368,0.397849136,0.709729366,0.133329015
369,0.390856949,0.413680867,0.139367187
370,0.462069287,0.4953463,0.056840457
371,0.550462625,0.500353401,0.068731246
372,0.435481915,0.415816225,0.067757803
373,0.412983526,0.414980719,0.084592295
374,0.418337827,0.422481053,0.071660889
375,0.468743566,0.499091706,0.120012434
376,0.451580682,0.418422461,0.101507887
377,0.481968054,0.420314281,0.084572706
378,0.418280309,0.435881743,0.146938102
379,0.485197968,0.533970608,0.100884543
380,0.54220842,0.461042098,0.088545779
381,0.425513153,0.412336387,0.073485645
382,0.4109591,0.413002589,0.042941761
383,0.412924854,0.435632701,0.097223374
384,0.487240538,0.451736783,0.084134866
385,0.415350128,0.387926085,0.033683641
386,0.739609537,0.393262287,0.053248668
387,0.41905513,0.45288294,0.045022939
388,0.514611226,0.508321773,0.049456742
389,0.476231991,0.403568574,0.075482179
390,0.39727496,0.390678893,0.110913179
391,0.395561036,0.392534898,0.107578666
392,0.40856562,0.464623143,0.040453004
393,0.453332792,0.393015001,0.096682076
394,0.339012074,0.530191584,0.01676815
395,0.354558716,0.396614804,0.049015109
396,0.434760501,0.492405188,0.112108232
397,0.51384299,0.442197148,0.100297965
398,0.398768877,0.382729363,0.105657429
399,0.384334945,0.385438284,0.040304365
400,0.389890688,0.402947813,0.105854363
401,0.470931557,0.446216846,0.105591188
402,0.398153743,0.347251992,0.092279258
403,0.575131867,0.345708958,0.095783731
404,0.407813246,0.431205474,0.113127883
405,0.517356694,0.521618964,0.0444971
406,0.462087697,0.423018533,0.084987797
407,0.400830574,0.399991442,0.106658962
408,0.406082898,0.406295563,0.073182008
409,0.431064533,0.452681976,0.034748068
410,0.465461513,0.436754656,0.023239363
411,0.378116004,0.528703912,0.09192134
412,0.401199475,0.41493894,0.058164992
413,0.474406998,0.480387308,0.060648304
414,0.544207928,0.524994532,0.097776526
415,0.430205885,0.424774102,0.041308005
416,0.418912772,0.416177854,0.034720687
417,0.42361445,0.420582112,0.053905676
418,0.504984368,0.492057613,0.100347901
419,0.424239813,0.424873002,0.056505341
420,0.518341638,0.690540466,0.048540888
421,0.434692465,0.427255805,0.077048953
422,0.54105859,0.516137772,0.061415708
423,0.457350624,0.479642131,0.041974989
424,0.407512523,0.409595301,0.086508058
425,0.407704597,0.407787951,0.080865312
426,0.448715033,0.418516706,0.091474595
427,0.425316312,0.463389861,0.030889425
428,0.64543396,0.36068446,0.09462284
429,0.401183193,0.356400617,0.108943722
430,0.483417066,0.433834335,0.09543577
431,0.478724326,0.5091785,0.10605384
432,0.38691922,0.403860882,0.066606934
433,0.384654368,0.385973622,0.083509834
434,0.395096877,0.388614927,0.066589737
435,0.452967455,0.454938673,0.041856623
436,0.341313535,0.393005745,0.115429657
437,0.340232127,0.611768705,0.122741075
438,0.428355161,0.393692201,0.084546166
439,0.51991748,0.488226518,0.100490482
440,0.405957165,0.447791811,0.093500888
441,0.385377748,0.386176595,0.103140614
442,0.391362184,0.389843754,0.027241058
443,0.458580835,0.407636433,0.10667186
444,0.410950561,0.4518157,0.098054674
445,0.727541456,0.356617172,0.038110052
446,0.3994027,0.364576361,0.095513378
447,0.488974947,0.444089189,0.071207701
448,0.501359204,0.526795458,0.111100557
449,0.405548711,0.42597194,0.041096241
450,0.40489023,0.409594564,0.069408531
451,0.413805186,0.415417992,0.031730152
452,0.502329556,0.476081371,0.099863575
453,0.417565322,0.431014077,0.068372957
454,0.506331618,0.722058858,0.076675709
455,0.434365691,0.427428875,0.093931374
456,0.543295547,0.511299741,0.029616861
457,0.484017528,0.498909354,0.064402327
458,0.416406427,0.420212198,0.070938103
459,0.417364051,0.418818564,0.101034505
460,0.432230327,0.427068538,0.054353643
461,0.485453678,0.486249735,0.060840906
462,0.372813047,0.389527633,0.132206663
463,0.342207685,0.346136841,0.068664937
464,0.443648475,0.441480688,0.080152041
465,0.541109287,0.526519116,0.048933711
466,0.42772817,0.423192655,0.097816342
467,0.395058404,0.399128338,0.108204374
468,0.395871956,0.399961684,0.049615247
469,0.444730048,0.459560748,0.116597738
470,0.414731856,0.403749239,0.049441314
471,0.580866407,0.667799712,0.054309349
472,0.385643345,0.396514833,0.047537294
473,0.459154554,0.486215668,0.066937285
474,0.492284557,0.448822535,0.051345535
475,0.383901883,0.38301986,0.038790929
476,0.376775847,0.384457,0.092761772
477,0.381999854,0.40014126,0.095497257
478,0.467723376,0.438979646,0.107790713
479,0.386687675,0.346258719,0.080362774
480,0.559588398,0.35996526,0.05779259
481,0.397789151,0.432690513,0.039707964
482,0.505748447,0.511978654,0.038978287
483,0.461652784,0.409732557,0.104894712
484,0.390723151,0.394038148,0.095735141
485,0.394848365,0.400267113,0.08800033
486,0.410725754,0.462865515,0.050689395
487,0.479131027,0.417980551,0.093954742
488,0.377420953,0.711184249,0.069020794
489,0.328181977,0.413908378,0.080481661
490,0.44204871,0.495901584,0.071791168
491,0.549758691,0.50240464,0.064617591
492,0.446396121,0.416245807,0.101054584
493,0.414183405,0.414989928,0.082557642
494,0.419192177,0.422278728,0.089597589
495,0.468147418,0.499936379,0.081073624
496,0.446890009,0.420287907,0.037691137
497,0.593434051,0.451662987,0.069653201
498,0.424993255,0.435480972,0.070284936
499,0.502354146,0.533416937,0.093344843
500,0.521610503,0.466804557,0.09133748
501,0.418674357,0.413155385,0.028275804
502,0.413163727,0.413488235,0.032192581
503,0.417904847,0.432393286,0.062360645
504,0.493661229,0.458069164,0.086199091
505,0.393157318,0.366975716,0.113837982
506,0.328381031,0.380837426,0.103405231
507,0.430175605,0.444651535,0.023475718
508,0.532155462,0.511666127,0.062521705
509,0.424393329,0.405303249,0.112962959
510,0.390160744,0.388808711,0.077325942
511,0.391277231,0.390820346,0.072615701
512,0.445611502,0.457216307,0.066099618
513,0.403941063,0.394375052,0.118426669
514,0.707869159,0.645739623,0.063976599
515,0.387892721,0.39220538,0.068710794
516,0.478831594,0.482840679,0.103617354
517,0.46816403,0.452080576,0.113626414
518,0.38150843,0.382689872,0.110205563
519,0.382210986,0.384478218,0.069024997
520,0.394467032,0.397011711,0.05323514
521,0.462472572,0.455404969,0.046643581
522,0.35689184,0.360316531,0.076951973
523,0.324280028,0.330218051,0.080948706
524,0.432068006,0.426714254,0.106314027
525,0.53302194,0.521538131,0.072236155
526,0.424189831,0.42639848,0.078227171
527,0.401159259,0.400624323,0.13096005
528,0.407974944,0.406743237,0.117169565
529,0.472919238,0.452901385,0.084594902
530,0.428329071,0.436311326,0.056278302
531,0.747145214,0.554230401,0.101053582
532,0.42353168,0.422883582,0.131254195
533,0.516424035,0.491247934,0.051916288
534,0.508296345,0.52232362,0.051600345
535,0.420379055,0.426604935,0.032561811
536,0.419853536,0.421103274,0.064174111
537,0.429888057,0.425961426,0.052468208
538,0.499974434,0.501673539,0.076362159
539,0.395522176,0.423781371,0.09431869
540,0.340748696,0.462398139,0.083832839
541,0.44968802,0.433441295,0.114735648
542,0.552071247,0.529659378,0.079948006
543,0.443622324,0.455851088,0.08271813
544,0.407143484,0.408050141,0.08640082
545,0.407666942,0.408014848,0.095482245
546,0.452815157,0.435853208,0.060602827
547,0.427142896,0.435283368,0.066633569
548,0.582119706,0.462306142,0.140276949
549,0.394738701,0.396009028,0.102057196
550,0.467823002,0.458434763,0.117879202
551,0.498112947,0.490484283,0.060314213
552,0.389052535,0.39283381,0.124149204
553,0.380978923,0.385953431,0.0230886
554,0.38542144,0.390077796,0.089717895
555,0.469767322,0.464382303,0.028875923
556,0.384368037,0.384190345,0.071023393
557,0.474707791,0.357435021,0.055149615
558,0.396330012,0.408960695,0.054517204
559,0.506325933,0.508682452,0.068679331
560,0.442838493,0.431976955,0.050359878
561,0.382925926,0.389840013,0.054721892
562,0.387599259,0.394310506,0.030216549
563,0.410971507,0.42445374,0.063175689
564,0.451822973,0.436897508,0.08737534
565,0.344267998,0.405341461,0.0566747
566,0.370127242,0.397083812,0.104858678
567,0.453042024,0.460053288,0.052452072
568,0.540520039,0.520958947,0.103615384
569,0.426607706,0.420592985,0.123876529
570,0.410286047,0.411042188,0.101174736
571,0.416791309,0.41716033,0.049699714
572,0.489668109,0.488420659,0.056171107
573,0.431859138,0.427391913,0.042788183
574,0.760843724,0.701222388,0.075887842
575,0.426807419,0.432162765,0.119766328
576,0.521925472,0.522409601,0.110746804
577,0.505939738,0.492063224,0.067130518
578,0.418549255,0.421066397,0.120596175
579,0.416966091,0.420509946,0.069252799
580,0.425301406,0.430760342,0.070033143
581,0.497280957,0.483560206,0.051326842
582,0.396549916,0.399396425,0.04402984
583,0.331720664,0.355846304,0.115852576
584,0.436552252,0.447359969,0.091639082
585,0.541336825,0.532931503,0.075702752
586,0.438178145,0.42961647,0.120090491
587,0.396130928,0.402794889,0.121197138
588,0.3966129,0.403110741,0.130329516
589,0.434807664,0.453682066,0.07203095
590,0.423584272,0.412608424,0.104391869
591,0.474270287,0.674491073,0.074762635
592,0.385442851,0.394967156,0.099934298
593,0.455810837,0.470821164,0.076244893
594,0.493989107,0.475090858,0.075724818
595,0.385778985,0.387252817,0.035786254
596,0.378936126,0.384457365,0.061918052
597,0.384584711,0.390654911,0.083410855
598,0.469795511,0.464967686,0.039879476
599,0.384574299,0.383224646,0.066187333
600,0.395359188,0.348851745,0.102237861
601,0.405554347,0.410141329,0.111024747
602,0.517402834,0.511239929,0.099486032
603,0.433310759,0.436268635,0.09195061
604,0.3908008,0.393860484,0.034373766
605,0.397008282,0.399220102,0.08722131
606,0.440463661,0.427800125,0.099818937
607,0.432601621,0.447250839,0.093750078
608,0.561427365,0.387830992,0.023771838
609,0.411908476,0.399530925,0.111661534
610,0.491849376,0.463926586,0.029318199
611,0.520034025,0.526073214,0.12009891
612,0.418921275,0.425504475,0.091020201
613,0.416175351,0.415769615,0.04640148
614,0.423962484,0.421107458,0.086453252
615,0.507778566,0.494147546,0.076084114
616,0.417882313,0.427882659,0.069270388
617,0.377853672,0.613360904,0.060743827
618,0.442847794,0.432781293,0.085674327
619,0.552645576,0.527473867,0.080077596
620,0.468101046,0.472849957,0.105445974
621,0.413293577,0.415356499,0.072945064
622,0.41388293,0.415474282,0.090671147
623,0.436254004,0.435639663,0.116790663
624,0.463308823,0.452694706,0.0384836
625,0.363742974,0.401244775,0.066355865
626,0.373771707,0.398304361,0.097601369
627,0.447777233,0.457342124,0.106273505
628,0.532148815,0.506313032,0.028306422
629,0.412942404,0.403350314,0.107406526
630,0.387910588,0.392514092,0.120340474
631,0.38955573,0.39456927,0.0871976
632,0.447693516,0.467854642,0.085607736
633,0.404111813,0.390548471,0.041089681
634,0.656479844,0.443691798,0.050095595
635,0.3919785,0.400175512,0.095881268
636,0.475144563,0.498328581,0.072281609
637,0.483383402,0.435750534,0.051314759
638,0.387014718,0.38298348,0.066386112
639,0.385054036,0.386184188,0.036658511
640,0.393576248,0.408311899,0.056355199
641,0.474930806,0.438398832,0.113918017
642,0.382141669,0.353486793,0.061286889
643,0.324140824,0.374003237,0.028802468
644,0.420698706,0.442482692,0.028549454
645,0.53142101,0.517354431,0.110718119
646,0.434975698,0.415625253,0.094713858
647,0.400820965,0.402529654,0.027348778
648,0.407292637,0.408964659,0.093051932
649,0.458003788,0.475945849,0.026867808
650,0.436908026,0.42314965,0.048316991
651,0.632922274,0.72084738,0.042671494
652,0.414880287,0.426750706,0.106709095
653,0.495582523,0.514663446,0.07305047
654,0.522149611,0.494927271,0.030138603
655,0.419905757,0.42105231,0.094383749
656,0.415534251,0.421502712,0.134543925
657,0.421617688,0.432610257,0.031948725
658,0.5064924,0.487058947,0.096989834
659,0.415766756,0.388259735,0.085541226
660,0.476634327,0.361989008,0.062731149
661,0.441492724,0.452076662,0.110383207
662,0.547429318,0.537538412,0.038715485
663,0.479707749,0.43454897,0.036411575
664,0.4118948,0.408336669,0.059790674
665,0.410401171,0.409057102,0.060708111
666,0.424156155,0.460122277,0.067226573
667,0.471569187,0.418531644,0.136372668
668,0.358189813,0.674716885,0.062153473
669,0.333210234,0.396222156,0.0639884
670,0.432019414,0.470207842,0.049079398
671,0.524792934,0.479775768,0.069706002
672,0.409315747,0.387787008,0.131998865
673,0.383764868,0.382829896,0.036955557
674,0.386109126,0.387354255,0.07179465
675,0.450107541,0.463494193,0.114837499
676,0.397417889,0.383558099,0.051763965
677,0.723423079,0.434556709,0.095670297
678,0.39964188,0.396764434,0.056589399
679,0.497699955,0.496273109,0.082331102
680,0.462663505,0.442003408,0.11828909
681,0.391907392,0.384950346,0.107840783
682,0.39522968,0.388976706,0.023857661
683,0.418477865,0.405495658,0.072806829
684,0.448355053,0.458425215,0.063494143
685,0.393983052,0.362098667,0.09876311
686,0.397242794,0.334712054,0.050904241
687,0.469371304,0.43356988,0.09260484
688,0.519640605,0.526662274,0.116646578
689,0.415197663,0.430328907,0.041034325
690,0.411397408,0.407204882,0.036021421
691,0.419884401,0.413017628,0.059210846
692,0.503151337,0.465022825,0.080309025
693,0.413314806,0.435114994,0.125703035
694,0.350624001,0.652825659,0.126652634
695,0.449371281,0.424560372,0.102648815
696,0.558909778,0.501718476,0.072417371
697,0.462839676,0.505068385,0.096540605
698,0.419273902,0.420301743,0.038192436
699,0.421337376,0.417774758,0.110553497
700,0.455689485,0.424567466,0.11141227
701,0.456054418,0.488789835,0.094721282
702,0.447880656,0.396576523,0.115389018
703,0.40617785,0.341379559,0.110104083
704,0.470016127,0.43854406,0.073141666
705,0.533490461,0.529104859,0.055058789
706,0.414546153,0.430261954,0.042804695
707,0.396625542,0.39911713,0.093399665
708,0.397825811,0.399672094,0.056776931
709,0.467761168,0.445675286,0.09297633
710,0.403829576,0.412720922,0.101773859
711,0.734302604,0.637033103,0.027243125
