,ecg1,ecg2,emg1
0,0.733046415599366,0.7009183356826983,0.09734866381528375
1,0.40353687230954205,0.40365787768554273,0.03696995564670897
2,0.5012121281883152,0.49103876116483425,0.0505234525198849
3,0.47804850760516937,0.4727076404035706,0.062077256555406156
4,0.3994226831410893,0.4004947939643707,0.12911552520623928
5,0.402270647853851,0.402852647715643,0.11850321992099723
6,0.4189937735882233,0.41680112281103476,0.04661905295422801
7,0.47624454381317993,0.4731646040835773,0.060380036923031274
8,0.3669465629107178,0.37470742977388394,0.06625532218034802
9,0.3623061143393179,0.3524623773049067,0.138981009350548
10,0.4575883385470296,0.4468925476472977,0.054131171412693475
11,0.5525491409443347,0.5374043503990591,0.0621928843749319
12,0.4400525241087587,0.4386417086725415,0.08905084173431609
13,0.41810972936919577,0.4156689338472903,0.0805424358585718
14,0.4232212112029078,0.4204028608617172,0.09872567584348721
15,0.4875494040740853,0.47200755058830646,0.09532658126576465
16,0.43851779315129247,0.438770885950052,0.043388437973643466
17,0.7547744678253606,0.6686390849881797,0.12954949593007092
18,0.42497784054961285,0.42683625987271523,0.04771402276981854
19,0.5132604495104369,0.5012854457013343,0.09429365772273668
20,0.5124142183174631,0.5087271333028549,0.1279854139642977
21,0.4153423065945995,0.4186330506500531,0.11019948228909628
22,0.4108061435379753,0.4141605831836669,0.09546105937434468
23,0.4159251910883799,0.4186694032212557,0.06709930893903854
24,0.49568536435386623,0.48754297221411347,0.11938232535067785
25,0.400698828842886,0.4005644026147417,0.09068240909940169
26,0.36380332612520105,0.3451014931169004,0.07730176012195772
27,0.4192766452116644,0.42522471221439073,0.06856452529325807
28,0.5265715609484365,0.5173768280760637,0.045241616614316395
29,0.4347154119837334,0.421896014120708,0.08562469109036444
30,0.3861228373178607,0.3910754804054726,0.10296951434409117
31,0.38697263988997743,0.39238720211280176,0.11618874059298381
32,0.4206707626789211,0.44436916707573904,0.027045007789040818
33,0.4202605741245721,0.40089663433204903,0.06213799822068681
34,0.43916773947630805,0.6867338657334899,0.08984605803386679
35,0.38042442973198165,0.3948974758133885,0.06502414303425649
36,0.45150763013138573,0.48293071853338554,0.11931223857246216
37,0.4918568917819648,0.44982906638269826,0.07239622091858004
38,0.3856560501890013,0.38586853619702177,0.10070434821352942
39,0.3808822337953276,0.3884487224153057,0.018434092411149197
40,0.3882898849428488,0.4089189761471408,0.05462730514701026
41,0.4730896750924385,0.435234829166377,0.03341536190793279
42,0.3848820919925744,0.38200029570888194,0.10687759870481021
43,0.34718648536464725,0.3940120356745601,0.08681107058261085
44,0.4171348830825561,0.4574270077826107,0.09285041827046524
45,0.5294909030256341,0.5140179562994456,0.12366869327596887
46,0.44145524488737153,0.41436120572161705,0.09525593969792756
47,0.4003159063626225,0.40705435476512164,0.09094179390038189
48,0.40659128580073467,0.4136792498088332,0.06019628859019364
49,0.44717775499503853,0.4898568892423747,0.11532281692054844
50,0.446574064044836,0.4203827550947099,0.07824953133135668
51,0.49521923239279386,0.5394671445631836,0.10351256259662793
52,0.40928538827831806,0.42725756497649314,0.09723493086330269
53,0.4803393490481891,0.5240949585096971,0.07658616014246612
54,0.5373058302630404,0.4849234884461979,0.06092163462184793
55,0.4241065735866165,0.41694718852331236,0.03281450316064273
56,0.4138940137867937,0.41812344499223986,0.0885336660130728
57,0.4188286928089525,0.42830388887318194,0.0633937509730036
58,0.49850519142359306,0.4929828534642845,0.08918598409793495
59,0.4247441684709814,0.40394986421756307,0.047419671954951496
60,0.72525445631912,0.35010937128045616,0.04355014931060238
61,0.42197604551820156,0.43749978079866136,0.11028517012512797
62,0.518586408229523,0.5353813559951249,0.12100344718912608
63,0.4947283670110858,0.45351264060543295,0.1301637514851663
64,0.4053047730243119,0.4055104539623473,0.05073982345298357
65,0.4018594999750098,0.4055132473736356,0.10000187852853795
66,0.407752172070882,0.4245365143149723,0.10285141933437271
67,0.4844711550208465,0.4528330774710837,0.040501809834745245
68,0.38815360215377903,0.35366290474148987,0.11783852441098346
69,0.3423374558626533,0.3605165305005008,0.08517341335481995
70,0.4119518784640601,0.43271326952187117,0.0937150082684948
71,0.5195081464230106,0.5098568024897079,0.08110527158120184
72,0.42642554284249556,0.4040312209278166,0.08267778749319957
