,ecg1,ecg2,ecg3,ecg4,emg1,emg2,emg3,emg4
0,0.32362853478794684,0.38046801382474726,1.1422781162403233,0.2667005790055579,0.09804052305159953,0.08019337511879941,0.059705882799608374,0.031432011392310284
1,-0.19578814340886086,-0.11957026910892238,0.6832688089537683,5.456635100076796,0.05349196818315145,0.040022856493064966,0.041119882791303686,0.05126253382897626
2,-0.04170963941888878,0.030996420871220065,0.808253975037328,1.2742046885821492,0.06184225298947299,0.11499828550804916,0.067527917298856,0.0457524173790988
3,-0.07860950514602044,-0.012505120039941364,0.8121596148546014,0.12264373103374489,0.05955723557034181,0.07470015777125563,0.06787977068737537,0.11801672412201106
4,-0.20235472331241103,-0.1275234735543419,0.6864084532284046,0.01400417570905914,0.11387702314089009,0.03786458349646843,0.05640441199010007,0.09105070809807629
5,-0.19783501327261255,-0.12259826412881575,0.686335097152316,0.0010816649089504683,0.13254911681208548,0.08372259829807496,0.12066064638989374,0.08484840001434005
6,-0.17129333518090312,-0.09292029970833854,0.698906442654028,-5.0743518731131364e-08,0.041130169871498236,0.08193153650590407,0.09358276992116435,0.058936918533072855
7,-0.08178112589650849,-0.022622796588985417,0.8188532769514986,-1.6692126175253983e-05,0.042530931664516256,0.05459009742991974,0.08425770194953602,0.10724532899024411
8,-0.254244525197728,-0.18085610636635532,0.7051531874209233,-6.15630042906532e-06,0.06410833516831607,0.06908656475455549,0.0910861908474897,0.05785633584930817
9,-0.25242516677849014,-0.15659169959882413,0.8359809951729834,3.5024468659500796,0.12538741766123956,0.10564234581570682,0.07568636313700405,0.09536244812415036
10,-0.1078359631929246,-0.03226650084037158,0.7289397377418959,-2.50240058838563,0.06445804686804953,0.1174328323756649,0.12336167793793279,0.08478741110589383
11,0.03133927994284458,0.09980536342039514,0.8761669870797483,-0.027565758223706695,0.04436294896634801,0.07892095070343526,0.06101357042057761,0.1245271104155726
12,-0.1464746300235314,-0.07422651795557561,0.8137377775977378,0.0354504245760158,0.08333312624787333,0.039996156147883294,0.06912271813656967,0.05124342105559318
13,-0.1726006162267494,-0.10148577443360485,0.7156480944405629,0.0030613627023681673,0.0704550589340552,0.05521852101587206,0.07223518466083016,0.09140032109448414
14,-0.16412751366996844,-0.09347644628177021,0.7186813355091012,-0.0001335304585332837,0.07743909145609625,0.06610221409483481,0.06077662373461536,0.11360692377824506
15,-0.04531566873585152,0.012552049091546169,0.7346886566335283,1.3931716028207887e-06,0.101467520330782,0.04370945815680275,0.07170353855349114,0.07974634307149647
16,-0.15121578055887436,-0.0737577521685655,0.8356247519120946,-8.85506980746712e-07,0.04599940295605475,0.08733352464351415,0.09703588953422822,0.1073357665905754
17,0.25615762968122713,0.4324291818076327,0.6983224502087425,0.046052211665659565,0.1175062483965491,0.06487683583177548,0.07449604426067244,0.07194513661681012
18,-0.16077586622977563,-0.09182795012745992,0.6327839270255918,6.881621609852592,0.0620194763014081,0.044282132929493824,0.1210134721618471,0.07990282471731881
19,-0.0015118196487289293,0.04373772806744264,0.7475299895243056,-0.17864905461003347,0.11598160429175877,0.07673313539331364,0.06171287425413672,0.08063681997868234
20,-0.05734299339377663,0.048319276894497,0.8932248732992815,-0.29197813171033715,0.10775713550624964,0.09876682546555673,0.07821179957289515,0.020341833117585785
21,-0.18458829118789905,-0.10589977090951819,0.7659428508209053,-0.05104844506863752,0.13357511445313378,0.13753597181296318,0.03331800592920877,0.046081557471562035
22,-0.18694224232006426,-0.11408625094239278,0.70498226291157,-0.001139209469369121,0.11540056275835932,0.06670607576992023,0.11730366056779594,0.0481476489315876
23,-0.1726990275607547,-0.10838455320481533,0.706464969872089,3.617052092624116e-05,0.0652975747306325,0.051978040415385854,0.08489602911671794,0.06517831688642639
24,-0.06670632851997982,0.019452536055585,0.7523430392145546,-9.164339344839552e-08,0.1157437331207951,0.054588649952320815,0.056340612082923104,0.04911470510578547
25,-0.23079085960262619,-0.117721076773526,0.7484670161634149,0.0008798975161013803,0.06471761658879616,0.10774690059039703,0.05539236835923759,0.03272900123596729
26,-0.32861837807084204,0.013913114027416573,0.7677350463508935,1.8916527996846189,0.06463897352924772,0.08906465246650586,0.1256454660502471,0.04947499789334521
27,-0.15828346024792717,-0.11185260594793833,0.6974108315641901,-0.26402398158601365,0.049762967266227594,0.11061317304345802,0.07122982103113747,0.10807591327492148
28,0.009407877436548917,0.050325075823823284,0.7905593874991143,0.9236652149303128,0.05282218781702643,0.13167103991121035,0.10828912162849434,0.1002322649866258
29,-0.14725724994911704,-0.05308169026193882,0.8333870823481023,0.24207016335002413,0.08512570600274078,0.04007744966279994,0.10552677259361636,0.0858740608271323
30,-0.22152664739679034,-0.15162784426627932,0.6895505761456654,0.0197731935859717,0.1049161887209908,0.12969310291623287,0.09521985766112968,0.0613216053828994
31,-0.2201941546627675,-0.15147605421678093,0.6795747750660964,0.00030374326612598137,0.12849623265211885,0.11615224080257275,0.08363479503218464,0.07412401123033815
32,-0.1770453253823206,-0.12152820846338336,0.6861354601681936,6.35465961482115e-08,0.020795197495399247,0.10282575307999911,0.09736816004901026,0.12909185914414684
33,-0.14768120305710697,-0.06780214897216275,0.7895445574641781,6.320252843690339e-05,0.07294282140958946,0.0890846852429712,0.11533382599724849,0.1228845060236608
34,-0.2820911082315546,-0.22605998549398254,0.6604793795775502,9.827859502995551e-05,0.10366501623785364,0.030155994083200764,0.10761069033108776,0.12169813929743728
35,-0.2643648958624658,-0.19939788311885312,0.5710833284405987,6.655022640219752,0.09195959926696065,0.05780267942106171,0.04310234182551216,0.10236083854609022
36,-0.15202946510327786,-0.08312332510880871,0.7105589979431192,-1.9440257205852174,0.09824478317599918,0.08472070721078977,0.04116290045659864,0.12876415071639025
37,-0.03329647382361628,0.03053857055214443,0.8523505367227068,-0.7068515938270102,0.08071348632993634,0.10462309152311618,0.12340757347016132,0.02275917332132228
38,-0.2149799035117422,-0.14457068074668084,0.7132178159259556,-0.10704754005803742,0.06750286473799375,0.14050436803292563,0.03274499793213203,0.07691923083974658
39,-0.2361547751086319,-0.16247331882555874,0.6705344475719074,-0.006116200893607508,0.029100719127738234,0.09297260964557909,0.0595640940880772,0.10056733239356865
40,-0.22689629158189295,-0.1528213865131875,0.6773317612531403,1.2626716184556086e-06,0.05004231156941115,0.015131503133672642,0.07240792705471638,0.054829612178483894
41,-0.10292836450030013,-0.02505174778976965,0.7533100526793869,3.851475911330999e-06,0.053791113174151646,0.06945126022872525,0.04367858687845567,0.08175364337115043
42,-0.20812356559196807,-0.14083841418087567,0.7077870426334151,8.730077761680073e-06,0.11063566055882376,0.10449784198161347,0.06017965254118682,0.048066769011556605
43,0.2570862519691185,0.0284853940000106,1.0767357997196338,0.8324229865032998,0.09581304758542898,0.08778967845821023,0.13678316812476132,0.03900791268106964
44,-0.1768005573371239,-0.12099341562192073,0.6903411227530839,2.7748160605375047,0.0953454411548376,0.0627407463482263,0.0471228101597734,0.04282244215156123
45,-0.010194459160441427,0.0498360033612697,0.8089273141894228,1.5506161318687663,0.0792903553441146,0.06113319618630711,0.08240324631994293,0.05371967938867211
46,-0.09319334793376938,-0.04691975656765257,0.8245322972224721,0.33277768055728435,0.08105753407864862,0.040965671428986196,0.10763501817000472,0.08431093908140873
47,-0.1875868959914311,-0.13307422103464422,0.6981588119347631,0.032837128494488,0.07657156963848862,0.07800184821353803,0.0490158074067559,0.0938187909959306
48,-0.1802394158576952,-0.12410293738336353,0.6985144351794662,0.000927863323066019,0.05123485729318482,0.09925994198771101,0.051697612826828464,0.10087570885135143
49,-0.13242096148688776,-0.08123948380531865,0.7126000435968481,-9.346323236726864e-06,0.10566570962407605,0.09643803659106395,0.06966471136515909,0.048509983406822145
50,-0.1106518792632149,-0.03885593095120771,0.8260769735722643,7.454085051256941e-07,0.06539546517512214,0.1443408178591471,0.0418678781108745,0.1093474876424329
51,-0.08659861738120234,-0.1481978175136598,0.7059851392926774,-0.0032969707023326653,0.10087136460154945,0.10918512811997493,0.058977932563767085,0.12791109241135604
52,-0.16716173932870318,-0.13151815696849378,0.6580755353398023,5.296267695607422,0.09852644821545825,0.11263373245243802,0.10692570330416981,0.05786597106414144
53,-0.051728517852944245,-0.021545639946059736,0.7476875037060108,-2.9631208201167643,0.0632253796332953,0.12355927703504875,0.09423178634069042,0.05116453628334238
54,0.004837114683115207,0.10185394533058556,0.8969925665007229,-0.7191633195459427,0.06831630354820274,0.1176490102418274,0.0747874282515163,0.04571327535556563
55,-0.15834164643859944,-0.07526363348885712,0.7779889643412049,-0.08946498242609846,0.06903587238113396,0.12148673848071752,0.09025509044800639,0.06682398582326181
56,-0.16570313502525882,-0.10306448205124469,0.7175453655124612,-0.006925844982766102,0.06260628548155608,0.08640693506811857,0.07718685112456584,0.11327520332110938
57,-0.1553576592998632,-0.09666641747808835,0.722027791284919,-0.00015032846133578297,0.09112776507269293,0.05015672177304121,0.1095835694383795,0.09867626862921985
58,-0.03146822211471295,0.004128082059941418,0.7693573167550981,2.7285736162536026e-08,0.08646083845318857,0.08405055871476576,0.103156357246927,0.12094576854784334
59,-0.185788030883574,-0.07636610071490979,0.7697495019440094,-0.000236983732859142,0.03072616268252835,0.0529715843922176,0.0878778764593706,0.06941682229113884
60,-0.2865851578087264,0.39131408469193474,0.7892897745822073,0.2727730340257337,0.051036632771231334,0.1164964977221887,0.054399307796351624,0.06755060165154414
61,-0.12384191149527474,-0.09410981153241438,0.72081761695105,5.418366599322337,0.12105200419036033,0.09824564311887891,0.0929479814599572,0.1196210707356849
62,0.043374675471466895,0.03421534092174511,0.814504901103409,1.289332245197628,0.12889501860639938,0.02338768681187666,0.08754177194513328,0.05645647418359154
63,-0.11417586389695694,0.0433754006049501,0.8599355400836722,0.12827589684994267,0.10064855234596781,0.05701106399753282,0.09299845345885227,0.0653588590328155
64,-0.18649843969015775,-0.11263552148509415,0.7141290873195233,0.01475456864952924,0.05867402434716396,0.11673301434267344,0.061653916181335595,0.08394351465638594
65,-0.18645326967202822,-0.12262302952857296,0.7036380511307531,0.0010926235978771042,0.09492432314506646,0.1420907650774367,0.05304967943028479,0.09583347116853004
66,-0.13729803716444894,-0.11714758499727917,0.708157099067389,-5.500002285843404e-07,0.08612174582729862,0.12392131274995831,0.09571798060343023,0.0738406419025982
67,-0.13250254663057914,0.007998067402004316,0.8108548705919184,-1.6850406061828764e-05,0.03602932486912368,0.08614853802799707,0.08351031753486969,0.12205407733767391
68,-0.18432099588858683,-0.13374197007748595,0.6800751092482754,-5.306989362383155e-05,0.09239622997904308,0.0643003064843426,0.07007626633743003,0.025563032377713207
69,-0.22195324135770272,-0.11345150048056385,0.5886302567533789,3.5321547899103094,0.09271396440395419,0.07972085284691587,0.08424844238122274,0.06604214751787964
70,-0.12175187329226272,-0.11345788525031497,0.7250881143389943,-2.5256776426894416,0.09815332696406989,0.037889146995795785,0.06632851116298814,0.13486526077447214
71,-0.012530986296338531,0.0507244476042189,0.8612886700184282,-0.04289890962857366,0.11603752681971204,0.08890479305784219,0.09085786560643952,0.09453404294596551
72,-0.20050717999416995,-0.08268603098709898,0.7164440970177363,0.032396157724618506,0.10344697209242959,0.05563247595828632,0.08396569508053586,0.06559523058525793
73,-0.22956736361169944,-0.15677309922256752,0.6735646975313104,0.002821817408781452,0.11730013750461918,0.043633938708487446,0.09596985444587047,0.07009504047799217
74,-0.2249713194003301,-0.15399578841427816,0.6767432446235803,-0.00013724547038952923,0.09583537981229964,0.07552259564302527,0.09571976029820425,0.06341809899988608
75,-0.1178914586014922,-0.09651388966506708,0.7570428692455232,1.3558135664368237e-06,0.07850884681306024,0.04644501633963394,0.0996478531173084,0.09006186483564653
76,-0.20605445272594633,-0.10778212881555788,0.6931071960971905,-4.265446587526724e-06,0.09752009824595749,0.1065358130876025,0.08183174181869052,0.05961141259071209
77,0.2962011358766119,0.040188332785489556,1.1279203831820857,0.04787512265032502,0.09219645586195295,0.11573004892845994,0.1137992694147764,0.0397367633909196
78,-0.2076663640363329,-0.15021795774587196,0.6763930690328989,6.8713809851535,0.08036562371025413,0.07076611546884219,0.05496050630978326,0.059461231310978364
79,-0.06500513827080884,-0.03170281376778983,0.8037955964551963,-0.14855520847288312,0.04939804880062079,0.11058659020308977,0.0518596175417725,0.06654732984174812
80,-0.07285034279614272,0.004048061874089293,0.7892200779955542,-0.28419566617226955,0.05732703367603241,0.10646051146523901,0.05316508800699122,0.059140226790504374
81,-0.21418847206918737,-0.1453237385861874,0.6736508606866237,-0.04983065275161853,0.06046706202425708,0.11295295718873813,0.06304516700961058,0.12626053332801535
82,-0.21352958569443528,-0.14660864282536656,0.6758884919356948,-0.0010706463792169284,0.060130748320220674,0.09501138845767414,0.07799517611712263,0.056860398888727855
83,-0.19525691211419569,-0.13065398613921986,0.6919547899278987,3.580190225502222e-05,0.046054245719742946,0.07996373475429983,0.04994959810266063,0.10443735299973601
84,-0.07572511232817947,-0.0111624505780058,0.796246286426603,-3.256368972781977e-07,0.09226710441236484,0.10224753438738673,0.09756426614354434,0.11658080652987107
85,-0.23947745948942273,-0.16056700783909297,0.6675360817991808,0.0008878785957207103,0.02628685319506662,0.07531543123789504,0.12654901582689232,0.016227054386850296
86,-0.3252125258477483,-0.24690602160284383,0.5884515876453987,1.914596462614805,0.03839496250955168,0.08995710954546043,0.11165550748352321,0.047178896899815755
87,-0.1492751565964504,-0.07314599217072565,0.7377596680403254,-0.31170548655964,0.08120069317637925,0.09587349886096293,0.12820781018712246,0.06340290905972304
88,0.01869281816966417,0.09056876933565677,0.8889224285489489,0.908793811692002,0.07814735704165836,0.14616333490840386,0.05605813302999827,0.08945805060914998
89,-0.14565694523106276,-0.06781663603038746,0.7659421301645076,0.2388850842082991,0.08548229155855581,0.11345149587606684,0.06099887769320821,0.06142717261964477
90,-0.1877291926652856,-0.11401223142154265,0.7081334030543337,0.01947158577652779,0.06524411114540864,0.06619892676620677,0.05178079014000873,0.09091182576565625
91,-0.177839550620691,-0.10473077963902044,0.7155842402049383,0.00029389809953560633,0.06910275399940624,0.12164540262402652,0.01509237576125156,0.11535636198207977
92,-0.07999996041605423,-0.02355122360509687,0.7570132211398056,1.793104849503507e-07,0.0733409423803604,0.042106217026053674,0.01009589992199723,0.10044683035396809
93,-0.14772087481666085,-0.06304621881238348,0.7877454366482562,6.377126017319132e-05,0.11388879083506698,0.0466514908491186,0.05407791562980498,0.050380730777552014
94,0.3490253256383251,0.2294850488475505,0.6693907703690564,0.0002760076041376695,0.04839740743619736,0.08925928837728692,0.04592566192915652,0.051176747233941326
95,-0.1707315701263842,-0.09609107900304054,0.692860452155125,6.670283394044464,0.053672675029545695,0.06700534481363309,0.037781919059828376,0.07944643309749644
96,-0.02576737229078535,0.0233515756458203,0.7919694839700674,-1.918111515346572,0.09358702896861804,0.11630701424045194,0.09760905642262901,0.0243670808002946
97,-0.033922917805545294,0.06839283205148627,0.9037841273234722,-0.7019539444030136,0.08622036387742121,0.08343394285284343,0.06122575479191084,0.05931408546899037
98,-0.17832023029471145,-0.09565420029228844,0.7460688663042859,-0.10658008472754946,0.03557192766166483,0.0563895489656995,0.11680635704259391,0.13637120998805247
99,-0.18154131487299946,-0.1056648443190879,0.7181789513520599,-0.0060426466776630685,0.08103771915727812,0.05374146340828143,0.0824187920516334,0.060355200123672
100,-0.16923834824974995,-0.09923365213807461,0.7216861552110033,3.1109918678898477e-06,0.0810768061670436,0.06126435838037515,0.08623498090275251,0.06081560230358372
101,-0.04977411377098517,0.028621113373681395,0.8058834918797987,3.89911614047989e-06,0.0855290876231745,0.08242593894545357,0.10095462830247372,0.03029153103677241
102,-0.2081292266721722,-0.10498061429682709,0.7371526607119173,2.1495069670148618e-05,0.08774477157818507,0.08674678623965316,0.0621953848118507,0.05871501427798999
103,-0.30617880417502685,0.02589803606235247,1.1307938955258878,0.845583653830851,0.10675207876659949,0.06664593407725077,0.07548156070386106,0.06462457676259178
104,-0.15281699955689626,-0.0895625910780628,0.7218038730776367,2.7243687536706727,0.07140175330577327,0.06274326787824334,0.08616707923245027,0.06705523739547375
105,0.017982479063789192,0.07221964442920559,0.8342612371422434,1.5458745095773323,0.09761650280566729,0.05541506728833914,0.1332753758361312,0.07617292500278808
106,-0.12741111984687303,-0.03921635526685979,0.8319324076624269,0.3335377948414432,0.09711582243157482,0.08056814073406308,0.09353963658135356,0.06448772098118745
107,-0.2111853509320583,-0.1328241742599412,0.7006601389361499,0.03278585436319834,0.030892199455253812,0.09204011359798557,0.11525784469302745,0.10116500463926412
108,-0.21108655910424545,-0.13341846576323046,0.6938912150004443,0.000917792352199092,0.06705323112038153,0.10284063427166927,0.06960686583609449,0.12945644869063447
109,-0.17652623462470976,-0.09876723571255963,0.7005959983269955,-9.242612022185034e-06,0.07130970187924622,0.07523454387192698,0.07526858470660813,0.09958784888623533
110,-0.1275423494169416,-0.0673618331192844,0.7995124604253562,1.662606789439775e-06,0.0745393214027634,0.13118674383478698,0.055496615963104054,0.06369596804561055
111,-0.2996639303976081,-0.17752795547746233,0.6647473263633888,-0.003325943082864708,0.11446120596784934,0.041183563571593064,0.11847401648316341,0.04443379653980889
112,-0.2898549476726109,-0.1634831618538038,0.5813497667837303,5.324159866985618,0.11020708855555374,0.09937190090081631,0.12730104371324108,0.02752873937014543
113,-0.16063424577788826,-0.06015818856110727,0.7163834761146403,-2.956314936675845,0.09600705012765585,0.09542831444761425,0.13419944555020238,0.09481113303931976
114,-0.016690330438676848,0.029632018656108594,0.8584350766909655,-0.7247374735285381,0.028387487732999612,0.08792365712265504,0.06594793597613645,0.08726074554970067
115,-0.19951466537792167,-0.1433998013753553,0.7209637763236346,-0.09055667760359246,0.11035299093986231,0.11984634798342175,0.06732234173176377,0.06753676439565995
116,-0.23784866991511128,-0.15903967765840027,0.6701764855491864,-0.006994417733627506,0.07779682185117372,0.0507171017609655,0.03647007079921404,0.054714661998628636
117,-0.23137992398332652,-0.1515926201607105,0.6746403636820616,-0.00014812470060618978,0.07506108286437159,0.054072033681448244,0.05209564771951307,0.08975308222624064
118,-0.14107382519478873,-0.02303999458946082,0.7343807493165665,5.8283902307060246e-08,0.0713082459238485,0.045723089763680495,0.1006873948125943,0.04353374443989968
119,-0.19583880502793352,-0.15115789411486186,0.7148747791082574,-0.00023904588704292497,0.03433599073938627,0.08834973843577221,0.13973289324597085,0.02723813763846394
120,0.14772471132232512,-0.0882014190607252,0.8694585381181831,0.2789388789560136,0.11125406285990559,0.0672828706932018,0.05617559495800253,0.0986478454458804
121,-0.20306170007919705,-0.12354797424551917,0.6816028323040378,5.381968595308577,0.08601167128588505,0.07180822474035789,0.06134000851921952,0.09045521335035205
122,-0.06963626950953161,0.04776941888723707,0.7813187590682874,1.3040544032272205,0.02706686330555162,0.1236642829104097,0.07743319235909858,0.12083056505842338
123,-0.05482132257052463,-0.06042191873645508,0.8420317765731445,0.1338495187114959,0.10281978373796635,0.09605021204644687,0.08080643505590607,0.07248280235461171
124,-0.19994385608452764,-0.1429164784988496,0.6970905394696659,0.015487288387930925,0.02797791269685392,0.02872095031260241,0.10197639686781683,0.14037968575295995
125,-0.19891902181679402,-0.13426019099775927,0.6893077140793008,0.0011029294096954478,0.060051166162790666,0.0931748600148697,0.01959740145469375,0.07250919199378
126,-0.18043941659178028,-0.09234955910288972,0.6998809601800527,-1.0345001013316298e-06,0.1452001755349179,0.05574603333689128,0.07801871479685421,0.058094616146452914
127,-0.06516797728014495,-0.04485571857183279,0.8148423247659816,-1.6999116755700578e-05,0.060300426341744956,0.12505648718704332,0.06277218743772127,0.027114266477626926
128,-0.22405252590112512,-0.17339100801214452,0.7147508176218714,-0.0001012544250312994,0.04164718340387846,0.08418266777320724,0.1039334858284928,0.10296143273318636
129,-0.2971849049912758,-0.15210443868655144,1.0402173849428333,3.5619038153217626,0.11422114845303759,0.061896855586113145,0.06365165188416323,0.0707557901060975
130,-0.12153204734075695,-0.03495577775659753,0.7301361165738053,-2.548372202082839,0.06041474382348429,0.080520505195478,0.05117227789786515,0.10094305615060523
131,0.034809220408647756,0.10143504649763224,0.8710383460700294,-0.05815481665318415,0.04059573257908554,0.1205242400352539,0.0855026354278017,0.12632739725782505
132,-0.13875417087944225,-0.07398496789569242,0.8224394176596402,0.029377296246251242,0.11319265217689517,0.08069303808904604,0.106496033685952,0.12846642129140926
133,-0.17310351340791444,-0.10607743793170221,0.7200545199626259,0.0025842078220871503,0.08224066720116079,0.06564303389713057,0.07969099542026598,0.10391627082690734
134,-0.16493463716703316,-0.0979244800425434,0.7225037401251976,-0.0001408116908859942,0.10169488866662836,0.06599701035730886,0.054633083343903946,0.05829162550019719
135,-0.05234010181957188,-0.007903422301693275,0.7396642719569958,1.317752997142533e-06,0.06463345874426378,0.05068634864079637,0.0443350520434633,0.10067638332745445
136,-0.14770893773245392,-0.06328235569240798,0.829770071464338,-7.736153273385483e-06,0.09434837661544446,0.10574488549912346,0.057002523174892954,0.1191362768768285
137,0.2862565530353651,0.2557872944863673,0.6914942043931024,0.04974775730042085,0.0914595902981308,0.04268537775660833,0.038548198610265094,0.04340618379045181
138,-0.16172919325659604,-0.07084482785234869,0.6130013379107752,6.860612579486279,0.08704673446458479,0.07458897987070166,0.04129658096453672,0.09756868944010351
139,-0.002506788474029964,0.04165594986804377,0.7615557740882822,-0.11855437969003259,0.12829501980728825,0.07152570966321821,0.09048692470875692,0.04350232874361778
140,-0.06270180553390547,0.09154492345811999,0.8980591490318258,-0.2764276382621339,0.048313229834243146,0.07620643041339047,0.05457450367777532,0.10888934055217772
141,-0.18448936111159112,-0.08110045527087545,0.7517118376067465,-0.04861066290558104,0.10238593583896842,0.10251282190701014,0.08592074431363975,0.039199563005730576
142,-0.18568856193995664,-0.09703689815910987,0.7088687840495173,-0.0010033494836814382,0.06626455121073617,0.11148961039964159,0.10159509703628515,0.06217523637482745
143,-0.16641372287313097,-0.09442898073314054,0.7107222988109526,3.541392048755213e-05,0.029842575775555907,0.0760985704155434,0.09137412617883489,0.10034845190355379
144,-0.08226314162620207,0.028892630532915853,0.7841007915797701,-5.66390235796226e-07,0.11223442225386146,0.036262455677865436,0.036629472723043434,0.10606584953751685
145,-0.2610427806949537,-0.10083364898898989,0.7272692206400934,0.0008953528023028176,0.11390165423242532,0.10581067441580108,0.12512476263063407,0.10131793477195156
146,-0.2880009875772378,0.20709865715914444,1.11647690464613,1.9377232042566785,0.10431815586589543,0.028003632179664693,0.04465971034996131,0.038674541359548856
147,-0.14043845046416709,-0.09404145284239562,0.7057331271095487,-0.3591564313151975,0.06103383966994385,0.09732233842599845,0.07721757352301767,0.10556393046722307
148,0.008205754342569205,0.06178669820508753,0.8237701946427408,0.893832497867709,0.11614690588574386,0.11501853353661778,0.11179024974421448,0.04718071967378922
149,-0.17361296582481173,-0.028055771601152357,0.8003335864576359,0.23566864056146236,0.09565808900040813,0.03763880359793944,0.03602262074442705,0.07320163059732944
150,-0.22165544987976746,-0.1342312181028829,0.6844494476341808,0.0191701504700089,0.0315023261692034,0.09775914328139755,0.0706830143994652,0.04485467709623662
151,-0.21922566197900417,-0.136089864835648,0.6814396659095517,0.0002841069904096806,0.133597757023878,0.12266538550148982,0.02392437314325193,0.11218549964514817
152,-0.13795632161184873,-0.10966145719428505,0.6957453054480404,2.907096685570479e-07,0.0806305360317544,0.10381180585151005,0.060472477099803225,0.04130594098168025
153,-0.18972827693858751,-0.05591950113452365,0.7673661206442232,6.430349202760708e-05,0.11567864378826415,0.043861250026225686,0.05581545008899485,0.1422975324158926
154,0.1124310771860002,-0.2159912624194324,0.6162447798179697,0.00045984600944179216,0.05852738344004607,0.061786766800075256,0.05592217141170304,0.10805281764174411
155,-0.22011217107159028,-0.18783457200434003,0.6164986727373739,6.685223023217593,0.04808813691775422,0.06951754285742806,0.11057537532072555,0.07984633235694973
156,-0.09534317875318515,-0.07171496774646474,0.73405074042939,-1.8919696724546997,0.0916473984427427,0.024574341963128236,0.08954635550862859,0.07153262393582852
157,-0.06502841771742435,0.04587721325954014,0.8499694370256511,-0.6969455239738711,0.08722007233805051,0.10755803477558293,0.11281078153366364,0.10600615015813682
158,-0.2232983688890827,-0.1315431488726273,0.6959042470122859,-0.10609003716494277,0.0844439819242387,0.06789360765386304,0.0992040235002355,0.0728444510033768
159,-0.22798055310343002,-0.15338851199690265,0.6722864678963262,-0.005967964989578463,0.03512970406514998,0.0909487835197384,0.044348556272069045,0.08621975247036656
160,-0.21591203947804352,-0.14505063247879452,0.6792398073565918,4.905007638625763e-06,0.07262682004265539,0.040444173850695056,0.09286295843527938,0.09839287914436068
